   T_sec        Uz0001        Uz0002        Uz0003        Uz0004        Uz0005        Uz0006        Uz0007        Uz0008        Uz0009        Uz0010        Uz0011        Uz0012        Uz0013        Uz0014        Uz0015        Uz0016        Uz0017        Uz0018        Uz0019        Uz0020        Uz0021        Uz0022        Uz0023        Uz0024        Uz0025        Uz0026        Uz0027        Uz0028        Uz0029        Uz0030        Uz0031        Uz0032        Uz0033        Uz0034        Uz0035        Uz0036        Uz0037        Uz0038        Uz0039        Uz0040        Uz0041        Uz0042        Uz0043        Uz0044        Uz0045        Uz0046        Uz0047        Uz0048        Uz0049        Uz0050        Uz0051        Uz0052        Uz0053        Uz0054        Uz0055        Uz0056        Uz0057        Uz0058        Uz0059        Uz0060        Uz0061        Uz0062        Uz0063        Uz0064        Uz0065        Uz0066        Uz0067        Uz0068        Uz0069        Uz0070        Uz0071        Uz0072        Uz0073        Uz0074        Uz0075        Uz0076        Uz0077        Uz0078        Uz0079        Uz0080        Uz0081        Uz0082        Uz0083        Uz0084        Uz0085        Uz0086        Uz0087        Uz0088        Uz0089        Uz0090        Uz0091        Uz0092        Uz0093        Uz0094        Uz0095        Uz0096        Uz0097        Uz0098        Uz0099        Uz0100    
     0.07818 -0.1704E-10 -0.4749E-13  0.1650E-09  0.1034E-09  0.1090E-10  0.9697E-12 -0.1942E-11 -0.2341E-12  0.2029E-12  0.3592E-12 -0.2428E-12 -0.4961E-11  0.1804E-11  0.1753E-11  0.4763E-12 -0.1927E-11 -0.1133E-11 -0.2862E-12 -0.1817E-13  0.1019E-14 -0.3513E-14  0.4504E-14 -0.6280E-15  0.1711E-14  0.4747E-14  0.4328E-14  0.5660E-14  0.6169E-14  0.2242E-14 -0.1725E-13 -0.1186E-12  0.4768E-13  0.4642E-13  0.1556E-13  0.7481E-14  0.4124E-14  0.2712E-14  0.2121E-14  0.1946E-14  0.1859E-14  0.1854E-14  0.1997E-14  0.2262E-14  0.2689E-14  0.3308E-14  0.4128E-14  0.5128E-14  0.6184E-14  0.6818E-14  0.5209E-14 -0.4012E-14 -0.2806E-13 -0.4538E-13 -0.1723E-13  0.9032E-14  0.1201E-13  0.9726E-14  0.2969E-13 -0.7692E-14  0.1371E-14  0.5208E-14  0.3758E-14  0.2192E-14  0.1542E-14  0.1245E-14  0.1097E-14  0.9933E-15  0.8963E-15  0.7971E-15  0.6957E-15  0.5979E-15  0.5051E-15  0.4225E-15  0.3498E-15  0.2829E-15  0.2224E-15  0.1670E-15  0.1217E-15  0.8377E-16  0.5706E-16  0.3655E-16  0.2316E-16  0.1040E-16 -0.2330E-17 -0.1827E-16 -0.9592E-16 -0.3890E-15 -0.4605E-15  0.2115E-15  0.1070E-15  0.2734E-16 -0.1451E-16 -0.4977E-16 -0.4698E-16 -0.1011E-16  0.3751E-15 -0.5859E-15 -0.6083E-15 -0.8569E-15 -0.1345E-14
     0.07916  0.1806E-10  0.7400E-12  0.1053E-09 -0.4332E-09  0.1201E-10  0.9501E-12 -0.2581E-12 -0.1079E-12  0.5656E-13  0.2323E-12 -0.1933E-12 -0.2486E-11  0.5952E-12  0.1675E-11  0.9488E-12 -0.1531E-11 -0.1436E-11 -0.3707E-12 -0.4580E-13 -0.6531E-14  0.6856E-14 -0.1683E-14  0.4750E-14  0.3393E-14  0.1655E-14  0.4286E-14  0.5011E-14  0.5681E-14  0.3689E-14 -0.1472E-13 -0.1059E-12  0.4110E-13  0.4435E-13  0.1605E-13  0.7863E-14  0.4402E-14  0.2930E-14  0.2214E-14  0.1797E-14  0.1704E-14  0.1804E-14  0.1994E-14  0.2298E-14  0.2712E-14  0.3258E-14  0.3986E-14  0.4938E-14  0.6038E-14  0.6801E-14  0.5557E-14 -0.2563E-14 -0.2515E-13 -0.4540E-13 -0.2091E-13  0.7639E-14  0.1216E-13  0.9808E-14  0.1813E-13 -0.7668E-14 -0.1880E-15  0.5200E-14  0.3859E-14  0.2620E-14  0.1578E-14  0.1274E-14  0.1109E-14  0.9910E-15  0.8901E-15  0.7973E-15  0.7037E-15  0.6128E-15  0.5231E-15  0.4357E-15  0.3539E-15  0.2814E-15  0.2223E-15  0.1722E-15  0.1315E-15  0.9517E-16  0.6521E-16  0.3803E-16  0.1941E-16  0.6490E-17 -0.1105E-17 -0.1170E-16 -0.8159E-16 -0.3520E-15 -0.5949E-15  0.2130E-15  0.1070E-15  0.2866E-16 -0.9629E-17 -0.4363E-16 -0.4218E-16 -0.2046E-16  0.3852E-15 -0.6563E-15 -0.5964E-15 -0.8042E-15 -0.1225E-14
     0.08014 -0.1617E-10 -0.1649E-12 -0.2203E-11 -0.6389E-09  0.1310E-10  0.1886E-11  0.4677E-12 -0.4533E-12  0.7543E-13  0.2771E-12  0.3492E-13 -0.1269E-11  0.2740E-11  0.1661E-11  0.1279E-11 -0.1082E-11 -0.1633E-11 -0.5717E-12 -0.8942E-13  0.8629E-14 -0.5915E-14  0.5269E-14 -0.9079E-15  0.1504E-14  0.4824E-14  0.4183E-14  0.5525E-14  0.6187E-14  0.3000E-14 -0.1349E-13 -0.9401E-13  0.3166E-13  0.4403E-13  0.1678E-13  0.8051E-14  0.4346E-14  0.2802E-14  0.2154E-14  0.1950E-14  0.1844E-14  0.1819E-14  0.1943E-14  0.2185E-14  0.2583E-14  0.3166E-14  0.3943E-14  0.4900E-14  0.5945E-14  0.6717E-14  0.5781E-14 -0.1320E-14 -0.2235E-13 -0.4486E-13 -0.2446E-13  0.6041E-14  0.1219E-13  0.9881E-14  0.1361E-13 -0.7795E-14 -0.1935E-14  0.5201E-14  0.3967E-14  0.2863E-14  0.1598E-14  0.1269E-14  0.1110E-14  0.1005E-14  0.9089E-15  0.8114E-15  0.7114E-15  0.6146E-15  0.5218E-15  0.4389E-15  0.3653E-15  0.2973E-15  0.2355E-15  0.1787E-15  0.1320E-15  0.9274E-16  0.6469E-16  0.4301E-16  0.2852E-16  0.1490E-16  0.3381E-17 -0.1240E-16 -0.7948E-16 -0.3274E-15 -0.7181E-15  0.2242E-15  0.1202E-15  0.3565E-16 -0.9788E-17 -0.4975E-16 -0.4867E-16 -0.3068E-16  0.1645E-15 -0.7912E-15 -0.5796E-15 -0.7709E-15 -0.1165E-14
     0.08112  0.1717E-10  0.7509E-12  0.2232E-11 -0.3428E-09  0.1271E-10  0.2102E-11  0.3417E-12 -0.4420E-12 -0.2219E-13  0.1029E-12  0.2888E-13 -0.8305E-12  0.7591E-11  0.1535E-11  0.1409E-11 -0.3830E-12 -0.1748E-11 -0.7662E-12 -0.1375E-12 -0.3175E-13  0.1034E-13 -0.2793E-14  0.4906E-14  0.3474E-14  0.1468E-14  0.4187E-14  0.4872E-14  0.5626E-14  0.4406E-14 -0.1121E-13 -0.8369E-13  0.1823E-13  0.4399E-13  0.1729E-13  0.8462E-14  0.4638E-14  0.3027E-14  0.2253E-14  0.1801E-14  0.1687E-14  0.1769E-14  0.1941E-14  0.2224E-14  0.2610E-14  0.3121E-14  0.3806E-14  0.4714E-14  0.5796E-14  0.6675E-14  0.6023E-14 -0.1676E-15 -0.1962E-13 -0.4386E-13 -0.2798E-13  0.4134E-14  0.1221E-13  0.1005E-13  0.1144E-13 -0.8275E-14 -0.3942E-14  0.5162E-14  0.4061E-14  0.2859E-14  0.1638E-14  0.1300E-14  0.1123E-14  0.1002E-14  0.9023E-15  0.8112E-15  0.7190E-15  0.6292E-15  0.5397E-15  0.4521E-15  0.3695E-15  0.2959E-15  0.2354E-15  0.1840E-15  0.1419E-15  0.1042E-15  0.7300E-16  0.4466E-16  0.2491E-16  0.1107E-16  0.4620E-17 -0.6184E-17 -0.6620E-16 -0.2966E-15 -0.8233E-15  0.2251E-15  0.1204E-15  0.3722E-16 -0.4776E-17 -0.4118E-16 -0.4298E-16 -0.3445E-16  0.7324E-16 -0.1052E-14 -0.5778E-15 -0.7283E-15 -0.1072E-14
     0.08209 -0.1540E-10 -0.2195E-12 -0.3137E-11  0.2879E-11  0.1242E-10  0.3288E-11 -0.3716E-13 -0.1147E-11  0.1770E-13  0.1177E-12  0.1759E-12 -0.5247E-12  0.5521E-11  0.1528E-11  0.1468E-11  0.1619E-12 -0.1724E-11 -0.9659E-12 -0.2294E-12  0.2742E-14 -0.1306E-13  0.6486E-14 -0.1234E-14  0.1270E-14  0.4917E-14  0.4034E-14  0.5385E-14  0.6179E-14  0.3598E-14 -0.1024E-13 -0.7437E-13  0.9272E-15  0.4483E-13  0.1803E-13  0.8683E-14  0.4591E-14  0.2901E-14  0.2191E-14  0.1957E-14  0.1831E-14  0.1788E-14  0.1893E-14  0.2112E-14  0.2483E-14  0.3032E-14  0.3768E-14  0.4681E-14  0.5705E-14  0.6572E-14  0.6154E-14  0.7991E-15 -0.1706E-13 -0.4239E-13 -0.3120E-13  0.2013E-14  0.1207E-13  0.1019E-13  0.1038E-13 -0.9000E-14 -0.5966E-14  0.5133E-14  0.4157E-14  0.2851E-14  0.1663E-14  0.1297E-14  0.1124E-14  0.1016E-14  0.9209E-15  0.8250E-15  0.7266E-15  0.6309E-15  0.5383E-15  0.4552E-15  0.3808E-15  0.3119E-15  0.2487E-15  0.1907E-15  0.1426E-15  0.1019E-15  0.7253E-16  0.4966E-16  0.3404E-16  0.1956E-16  0.9099E-17 -0.7031E-17 -0.6494E-16 -0.2772E-15 -0.9002E-15  0.2352E-15  0.1337E-15  0.4445E-16 -0.4665E-17 -0.3776E-16 -0.4858E-16 -0.3975E-16  0.2744E-16 -0.8220E-15 -0.5757E-15 -0.7035E-15 -0.1027E-14
     0.08307  0.1640E-10  0.7730E-12  0.4360E-12  0.1012E-09  0.8947E-11  0.3715E-11  0.1688E-12 -0.1454E-11 -0.6912E-13 -0.2529E-13  0.9944E-13 -0.3298E-12 -0.1723E-11  0.1372E-11  0.1443E-11  0.7136E-12 -0.1499E-11 -0.1234E-11 -0.3152E-12 -0.6730E-13  0.1663E-13 -0.4593E-14  0.5102E-14  0.3582E-14  0.1245E-14  0.4096E-14  0.4732E-14  0.5539E-14  0.4980E-14 -0.8176E-14 -0.6654E-13 -0.2073E-13  0.4527E-13  0.1856E-13  0.9126E-14  0.4900E-14  0.3135E-14  0.2297E-14  0.1809E-14  0.1672E-14  0.1737E-14  0.1892E-14  0.2154E-14  0.2515E-14  0.2992E-14  0.3636E-14  0.4499E-14  0.5556E-14  0.6512E-14  0.6314E-14  0.1699E-14 -0.1461E-13 -0.4057E-13 -0.3422E-13 -0.4172E-15  0.1189E-13  0.1040E-13  0.9655E-14 -0.1020E-13 -0.8025E-14  0.5067E-14  0.4235E-14  0.2879E-14  0.1707E-14  0.1329E-14  0.1138E-14  0.1013E-14  0.9140E-15  0.8245E-15  0.7338E-15  0.6451E-15  0.5561E-15  0.4685E-15  0.3851E-15  0.3106E-15  0.2487E-15  0.1960E-15  0.1524E-15  0.1135E-15  0.8100E-16  0.5149E-16  0.3059E-16  0.1581E-16  0.1015E-16 -0.1105E-17 -0.5259E-16 -0.2508E-15 -0.9472E-15  0.2345E-15  0.1342E-15  0.4627E-16  0.4356E-18 -0.1946E-16 -0.4243E-16 -0.4064E-16 -0.4066E-18 -0.8730E-16 -0.5915E-15 -0.6698E-15 -0.9516E-15
     0.08405 -0.1472E-10 -0.2377E-12 -0.2202E-11  0.9270E-10  0.1703E-10  0.5081E-11  0.1061E-12 -0.1036E-11 -0.4701E-13  0.2171E-13  0.1429E-12 -0.1824E-12 -0.3928E-11  0.1288E-11  0.1406E-11  0.9682E-12 -0.1103E-11 -0.1391E-11 -0.4965E-12 -0.4974E-13 -0.2482E-13  0.8668E-14 -0.1620E-14  0.9034E-15  0.5037E-14  0.3878E-14  0.5242E-14  0.6151E-14  0.4061E-14 -0.7456E-14 -0.5947E-13 -0.4563E-13  0.4649E-13  0.1929E-13  0.9382E-14  0.4862E-14  0.3011E-14  0.2232E-14  0.1968E-14  0.1821E-14  0.1759E-14  0.1846E-14  0.2043E-14  0.2389E-14  0.2906E-14  0.3603E-14  0.4472E-14  0.5468E-14  0.6395E-14  0.6371E-14  0.2433E-14 -0.1236E-13 -0.3843E-13 -0.3679E-13 -0.3045E-14  0.1152E-13  0.1057E-13  0.9301E-14 -0.5889E-14 -0.9821E-14  0.5009E-14  0.4311E-14  0.2936E-14  0.1736E-14  0.1328E-14  0.1139E-14  0.1027E-14  0.9324E-15  0.8381E-15  0.7413E-15  0.6467E-15  0.5545E-15  0.4713E-15  0.3963E-15  0.3266E-15  0.2622E-15  0.2029E-15  0.1533E-15  0.1113E-15  0.8058E-16  0.5651E-16  0.3975E-16  0.2440E-16  0.1453E-16 -0.2052E-17 -0.5204E-16 -0.2353E-15 -0.9612E-15  0.2420E-15  0.1475E-15  0.5375E-16  0.7950E-18 -0.1730E-16 -0.4745E-16 -0.4353E-16 -0.1432E-16  0.4207E-15 -0.6214E-15 -0.6534E-15 -0.9176E-15
     0.08503  0.1571E-10  0.7987E-12 -0.4793E-13  0.6619E-10  0.8288E-10  0.5559E-11  0.4587E-12  0.3036E-12 -0.1580E-12 -0.7077E-13  0.2219E-13 -0.7141E-13 -0.1384E-11  0.5280E-12  0.1351E-11  0.1204E-11 -0.5625E-12 -0.1561E-11 -0.6125E-12 -0.1465E-12  0.1041E-13 -0.7939E-14  0.5338E-14  0.3634E-14  0.9737E-15  0.4014E-14  0.4595E-14  0.5426E-14  0.5433E-14 -0.5575E-14 -0.5360E-13 -0.7292E-13  0.4710E-13  0.1985E-13  0.9859E-14  0.5188E-14  0.3253E-14  0.2346E-14  0.1820E-14  0.1660E-14  0.1708E-14  0.1846E-14  0.2089E-14  0.2425E-14  0.2871E-14  0.3476E-14  0.4294E-14  0.5320E-14  0.6322E-14  0.6468E-14  0.3123E-14 -0.1024E-13 -0.3607E-13 -0.3905E-13 -0.5947E-14  0.1106E-13  0.1080E-13  0.9031E-14  0.1300E-13 -0.1140E-13  0.4915E-14  0.4367E-14  0.3001E-14  0.1784E-14  0.1363E-14  0.1154E-14  0.1025E-14  0.9252E-15  0.8371E-15  0.7481E-15  0.6607E-15  0.5722E-15  0.4847E-15  0.4007E-15  0.3253E-15  0.2622E-15  0.2081E-15  0.1632E-15  0.1230E-15  0.8921E-16  0.5852E-16  0.3644E-16  0.2074E-16  0.1537E-16  0.3637E-17 -0.4052E-16 -0.2121E-15 -0.9481E-15  0.2375E-15  0.1481E-15  0.5582E-16  0.5969E-17 -0.9529E-17 -0.4108E-16 -0.4300E-16 -0.2740E-16  0.2980E-15 -0.6898E-15 -0.6285E-15 -0.8553E-15
     0.08601 -0.1412E-10 -0.2357E-12 -0.1620E-11  0.4978E-10  0.1802E-09  0.6870E-11  0.5409E-12  0.4833E-12 -0.2005E-12 -0.2014E-14  0.2232E-13 -0.5509E-15 -0.1049E-11  0.3866E-11  0.1290E-11  0.1203E-11 -0.2389E-13 -0.1547E-11 -0.8598E-12 -0.1594E-12 -0.3748E-13  0.1030E-13 -0.2054E-14  0.3461E-15  0.5199E-14  0.3714E-14  0.5095E-14  0.6110E-14  0.4408E-14 -0.5075E-14 -0.4817E-13 -0.1002E-12  0.4850E-13  0.2062E-13  0.1015E-13  0.5163E-14  0.3132E-14  0.2280E-14  0.1982E-14  0.1814E-14  0.1734E-14  0.1802E-14  0.1979E-14  0.2300E-14  0.2787E-14  0.3446E-14  0.4273E-14  0.5236E-14  0.6196E-14  0.6469E-14  0.3666E-14 -0.8333E-14 -0.3351E-13 -0.4074E-13 -0.8994E-14  0.1038E-13  0.1096E-13  0.8948E-14  0.3228E-13 -0.1252E-13  0.4824E-14  0.4416E-14  0.3082E-14  0.1817E-14  0.1364E-14  0.1155E-14  0.1038E-14  0.9434E-15  0.8504E-15  0.7553E-15  0.6621E-15  0.5704E-15  0.4873E-15  0.4118E-15  0.3413E-15  0.2757E-15  0.2152E-15  0.1643E-15  0.1210E-15  0.8884E-16  0.6357E-16  0.4564E-16  0.2946E-16  0.1967E-16  0.2634E-17 -0.4058E-16 -0.1994E-15 -0.9109E-15  0.2390E-15  0.1614E-15  0.6357E-16  0.6569E-17 -0.1498E-16 -0.4572E-16 -0.4460E-16 -0.3096E-16  0.1188E-15 -0.8742E-15 -0.6220E-15 -0.8297E-15
     0.08699  0.1509E-10  0.8239E-12 -0.2051E-12  0.3426E-10  0.2145E-09  0.7069E-11  0.1020E-11  0.2846E-12 -0.4214E-12 -0.7330E-13 -0.7962E-13  0.2027E-13 -0.4718E-12  0.6460E-11  0.1255E-11  0.1276E-11  0.4563E-12 -0.1437E-11 -0.1016E-11 -0.3114E-12 -0.2246E-13 -0.1009E-13  0.5522E-14  0.3816E-14  0.6369E-15  0.3943E-14  0.4462E-14  0.5289E-14  0.5785E-14 -0.3358E-14 -0.4367E-13 -0.1256E-12  0.4919E-13  0.2139E-13  0.1067E-13  0.5508E-14  0.3383E-14  0.2401E-14  0.1835E-14  0.1651E-14  0.1682E-14  0.1803E-14  0.2028E-14  0.2341E-14  0.2756E-14  0.3324E-14  0.4099E-14  0.5090E-14  0.6116E-14  0.6519E-14  0.4185E-14 -0.6551E-14 -0.3087E-13 -0.4203E-13 -0.1224E-13  0.9561E-14  0.1116E-13  0.8892E-14  0.3279E-13 -0.1335E-13  0.4690E-14  0.4443E-14  0.3160E-14  0.1869E-14  0.1401E-14  0.1171E-14  0.1036E-14  0.9358E-15  0.8491E-15  0.7617E-15  0.6757E-15  0.5880E-15  0.5007E-15  0.4162E-15  0.3400E-15  0.2757E-15  0.2205E-15  0.1742E-15  0.1327E-15  0.9763E-16  0.6575E-16  0.4247E-16  0.2593E-16  0.2032E-16  0.8131E-17 -0.2977E-16 -0.1786E-15 -0.8590E-15  0.2261E-15  0.1621E-15  0.6590E-16  0.1181E-16 -0.9313E-17 -0.3926E-16 -0.4332E-16 -0.3859E-16  0.4506E-16 -0.1062E-14 -0.6082E-15 -0.7780E-15
     0.08796 -0.1358E-10 -0.2229E-12 -0.1224E-11  0.2896E-10  0.8634E-10  0.7995E-11  0.1235E-11 -0.3410E-13 -0.8242E-12 -0.8827E-14 -0.5751E-13  0.2250E-13 -0.4504E-12  0.2609E-11  0.1171E-11  0.1177E-11  0.7680E-12 -0.1104E-11 -0.1236E-11 -0.3696E-12 -0.7740E-13  0.2416E-14 -0.2221E-14 -0.2937E-15  0.5427E-14  0.3539E-14  0.4943E-14  0.6060E-14  0.4657E-14 -0.3057E-14 -0.3937E-13 -0.1464E-12  0.5066E-13  0.2284E-13  0.1100E-13  0.5496E-14  0.3265E-14  0.2332E-14  0.1999E-14  0.1810E-14  0.1711E-14  0.1762E-14  0.1919E-14  0.2217E-14  0.2675E-14  0.3299E-14  0.4084E-14  0.5010E-14  0.5984E-14  0.6477E-14  0.4574E-14 -0.4973E-14 -0.2815E-13 -0.4271E-13 -0.1555E-13  0.8496E-14  0.1128E-13  0.8949E-14  0.2068E-13 -0.1372E-13  0.4544E-14  0.4462E-14  0.3248E-14  0.1907E-14  0.1405E-14  0.1173E-14  0.1049E-14  0.9540E-15  0.8622E-15  0.7688E-15  0.6770E-15  0.5860E-15  0.5032E-15  0.4272E-15  0.3561E-15  0.2894E-15  0.2277E-15  0.1754E-15  0.1308E-15  0.9731E-16  0.7082E-16  0.5171E-16  0.3485E-16  0.2457E-16  0.7109E-17 -0.3035E-16 -0.1680E-15 -0.7961E-15  0.2155E-15  0.1754E-15  0.7393E-16  0.1266E-16 -0.1442E-16 -0.4364E-16 -0.4420E-16 -0.3779E-16  0.1127E-16 -0.6618E-15 -0.6170E-15 -0.7597E-15
     0.08894  0.1453E-10  0.8459E-12 -0.2523E-12  0.2018E-10 -0.1852E-09  0.7570E-11  0.1836E-11  0.8578E-13 -0.1065E-11 -0.8285E-13 -0.1148E-12 -0.2591E-13 -0.1426E-12 -0.2917E-11  0.1195E-11  0.1210E-11  0.9733E-12 -0.6879E-12 -0.1352E-11 -0.5657E-12 -0.9039E-13 -0.1121E-13  0.3931E-14  0.4375E-14  0.2024E-15  0.3888E-14  0.4336E-14  0.5130E-14  0.6053E-14 -0.1481E-14 -0.3581E-13 -0.1614E-12  0.5132E-13  0.2377E-13  0.1155E-13  0.5863E-14  0.3527E-14  0.2462E-14  0.1853E-14  0.1645E-14  0.1658E-14  0.1763E-14  0.1971E-14  0.2262E-14  0.2649E-14  0.3181E-14  0.3914E-14  0.4867E-14  0.5899E-14  0.6491E-14  0.4955E-14 -0.3509E-14 -0.2546E-13 -0.4298E-13 -0.1894E-13  0.7261E-14  0.1141E-13  0.9015E-14  0.1343E-13 -0.1399E-13  0.4336E-14  0.4460E-14  0.3329E-14  0.1962E-14  0.1446E-14  0.1190E-14  0.1047E-14  0.9461E-15  0.8605E-15  0.7748E-15  0.6903E-15  0.6034E-15  0.5166E-15  0.4317E-15  0.3548E-15  0.2894E-15  0.2330E-15  0.1854E-15  0.1426E-15  0.1063E-15  0.7319E-16  0.4869E-16  0.3145E-16  0.2507E-16  0.1245E-16 -0.2015E-16 -0.1492E-15 -0.7307E-15  0.1863E-15  0.1761E-15  0.7652E-16  0.1798E-16 -0.8087E-17 -0.3719E-16 -0.4251E-16 -0.4296E-16 -0.1531E-16  0.8071E-16 -0.6228E-15 -0.7173E-15
     0.08992 -0.1309E-10 -0.2053E-12 -0.9340E-12  0.2221E-10 -0.3828E-09  0.7928E-11  0.2165E-11 -0.6917E-13 -0.2854E-12 -0.4123E-13 -0.7063E-13 -0.5742E-13 -0.1938E-12 -0.2592E-11  0.8141E-12  0.1085E-11  0.1039E-11 -0.1757E-12 -0.1421E-11 -0.6941E-12 -0.1719E-12 -0.1849E-13 -0.1959E-16 -0.1257E-14  0.5764E-14  0.3346E-14  0.4784E-14  0.6006E-14  0.4823E-14 -0.1361E-14 -0.3227E-13 -0.1694E-12  0.5272E-13  0.1365E-13  0.1193E-13  0.5865E-14  0.3413E-14  0.2391E-14  0.2020E-14  0.1808E-14  0.1690E-14  0.1725E-14  0.1863E-14  0.2138E-14  0.2570E-14  0.3159E-14  0.3904E-14  0.4792E-14  0.5765E-14  0.6417E-14  0.5220E-14 -0.2236E-14 -0.2279E-13 -0.4265E-13 -0.2226E-13  0.5752E-14  0.1144E-13  0.9153E-14  0.1072E-13 -0.1402E-13  0.4083E-14  0.4449E-14  0.3416E-14  0.2003E-14  0.1454E-14  0.1194E-14  0.1061E-14  0.9642E-15  0.8734E-15  0.7817E-15  0.6914E-15  0.6012E-15  0.5188E-15  0.4425E-15  0.3709E-15  0.3032E-15  0.2404E-15  0.1868E-15  0.1408E-15  0.1060E-15  0.7827E-16  0.5797E-16  0.4003E-16  0.2929E-16  0.1144E-16 -0.2117E-16 -0.1405E-15 -0.6643E-15  0.1541E-15  0.1892E-15  0.8483E-16  0.1907E-16 -0.1222E-16 -0.4141E-16 -0.4298E-16 -0.4010E-16 -0.2285E-16  0.4062E-15 -0.6679E-15 -0.7066E-15
     0.09090  0.1403E-10  0.8637E-12 -0.2537E-12 -0.3779E-10 -0.3187E-09  0.6689E-11  0.2855E-11  0.1429E-12  0.5059E-12 -0.1412E-12 -0.1041E-12 -0.1125E-12 -0.1203E-13 -0.9371E-12  0.9802E-12  0.1127E-11  0.1080E-11  0.2451E-12 -0.1329E-11 -0.8998E-12 -0.2312E-12 -0.3002E-13 -0.3189E-14  0.5690E-14 -0.3915E-15  0.3852E-14  0.4219E-14  0.4950E-14  0.6251E-14  0.9528E-16 -0.2936E-13 -0.1707E-12  0.5312E-13  0.9783E-14  0.1251E-13  0.6257E-14  0.3685E-14  0.2529E-14  0.1875E-14  0.1641E-14  0.1638E-14  0.1727E-14  0.1917E-14  0.2188E-14  0.2548E-14  0.3046E-14  0.3738E-14  0.4651E-14  0.5677E-14  0.6404E-14  0.5493E-14 -0.1058E-14 -0.2022E-13 -0.4195E-13 -0.2555E-13  0.4049E-14  0.1144E-13  0.9294E-14  0.9320E-14 -0.1430E-13  0.3727E-14  0.4420E-14  0.3489E-14  0.2059E-14  0.1499E-14  0.1212E-14  0.1059E-14  0.9561E-15  0.8713E-15  0.7873E-15  0.7043E-15  0.6185E-15  0.5322E-15  0.4470E-15  0.3696E-15  0.3032E-15  0.2457E-15  0.1967E-15  0.1527E-15  0.1151E-15  0.8082E-16  0.5511E-16  0.3550E-16  0.2968E-16  0.1666E-16 -0.1150E-16 -0.1232E-15 -0.6023E-15  0.9797E-16  0.1900E-15  0.8768E-16  0.2448E-16 -0.5324E-17 -0.3504E-16 -0.4106E-16 -0.4403E-16 -0.3691E-16  0.2113E-15 -0.7394E-15 -0.6737E-15
     0.09188 -0.1265E-10 -0.1864E-12 -0.7083E-12 -0.6848E-10 -0.1119E-09  0.6249E-11  0.3235E-11  0.7530E-13  0.6076E-12 -0.1567E-12 -0.5802E-13 -0.1217E-12 -0.1168E-12 -0.7434E-12  0.4466E-11  0.9940E-12  0.1042E-11  0.5952E-12 -0.1115E-11 -0.1053E-11 -0.3388E-12 -0.5888E-13  0.1981E-14 -0.3618E-14  0.6295E-14  0.3130E-14  0.4615E-14  0.5955E-14  0.4918E-14  0.5072E-16 -0.2635E-13 -0.1661E-12  0.5408E-13  0.3064E-13  0.1293E-13  0.6276E-14  0.3575E-14  0.2456E-14  0.2045E-14  0.1810E-14  0.1673E-14  0.1691E-14  0.1810E-14  0.2065E-14  0.2470E-14  0.3028E-14  0.3734E-14  0.4582E-14  0.5542E-14  0.6307E-14  0.5660E-14 -0.5150E-16 -0.1773E-13 -0.4074E-13 -0.2861E-13  0.2063E-14  0.1132E-13  0.9478E-14  0.8566E-14 -0.1469E-13  0.3265E-14  0.4381E-14  0.3565E-14  0.2101E-14  0.1510E-14  0.1217E-14  0.1073E-14  0.9743E-15  0.8840E-15  0.7939E-15  0.7053E-15  0.6160E-15  0.5341E-15  0.4577E-15  0.3856E-15  0.3171E-15  0.2532E-15  0.1983E-15  0.1511E-15  0.1149E-15  0.8592E-16  0.6442E-16  0.4294E-16  0.3393E-16  0.1569E-16 -0.1287E-16 -0.1160E-15 -0.5440E-15  0.3349E-16  0.2029E-15  0.9627E-16  0.2583E-16 -0.8852E-17 -0.3919E-16 -0.4130E-16 -0.4014E-16 -0.3581E-16  0.7698E-16 -0.9683E-15 -0.6724E-15
